image,modal,split,model,prediction_path,image_path,mask_path,image_size,erode_dilate_radius,interior_area,boundary_inner_area,boundary_outer_area,exterior_area,total_fn_pixels,total_fp_pixels,total_error_pixels,interior_FN_pixels,boundary_FN_pixels,boundary_FP_pixels,exterior_FP_pixels,interior_FN,boundary_FN,boundary_FP,exterior_FP,interior_error_ratio,boundary_error_ratio,exterior_error_ratio,boundary_FN_error_ratio,boundary_FP_error_ratio,boundary_fp_fn_balance,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,low_dice,low_boundary_iou,high_hd95,high_dice_low_boundary,high_dice_high_hd95
gas_26039,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26039.png,dataset\WL\test\images\gas_26039.jpg,dataset\WL\test\masks\gas_26039.png,256,5,13163,2550,2707,47116,973,13231,14204,566,407,2136,11095,0.04299931626528907,0.1596078431372549,0.7890653860362025,0.23548263859410815,0.039847930160518165,0.17903407490847648,0.7811179949310053,0.028653900309771895,0.1503801745987046,0.8399528116397955,0.6754186602870813,0.5099110489005283,0.0290275761973875,56.0,0.2163185626268386,0.2397613525390625,2.8538247525023515e-05,4.978876982495044e-05,2.4245726185356533e-05,1.3107323818386468e-05,False,True,False,False,False
gas_26092,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26092.png,dataset\WL\test\images\gas_26092.jpg,dataset\WL\test\masks\gas_26092.png,256,5,13898,2571,2735,46332,5209,0,5209,2819,2390,0,0,0.20283494027917687,0.9295993776740568,0.0,0.0,0.5411787291226723,0.4588212708773277,0.0,0.4588212708773277,0.0,0.0,0.809750129405675,0.6803194433462482,0.0582370269657829,22.813370665552508,0.080576367676258,0.2512969970703125,4.684563925249023e-05,9.968194060315408e-05,7.796911254870228e-05,3.321021927728054e-05,False,True,False,False,False
gas_26102,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26102.png,dataset\WL\test\images\gas_26102.jpg,dataset\WL\test\masks\gas_26102.png,256,5,3494,1463,1610,58969,576,6771,7347,101,475,748,6023,0.028906697195191757,0.3246753246753247,0.4645962732919255,0.1021384117078465,0.013747107662991698,0.16646250170137472,0.8197903906356336,0.06465223900911937,0.10181026269225535,0.6116107931316435,0.5415349704189967,0.371304734385419,0.1194647977062758,59.033888572581766,0.1127431467175483,0.0756378173828125,9.888710918854491e-05,8.334257430483039e-05,7.665022470755242e-05,1.046186961639492e-05,False,False,False,False,False
gas_26130,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26130.png,dataset\WL\test\images\gas_26130.jpg,dataset\WL\test\masks\gas_26130.png,256,5,541,615,779,63601,1156,0,1156,541,615,0,0,1.0,1.0,0.0,0.0,0.4679930795847751,0.5320069204152249,0.0,0.5320069204152249,0.0,0.0,0.0,0.0,0.0,316.7838379715733,0.0175183359533548,0.01763916015625,4.273096183792902e-05,5.0801605782759056e-05,3.089371062201861e-05,2.1873578497580777e-05,True,True,True,False,False
gas_26138,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26138.png,dataset\WL\test\images\gas_26138.jpg,dataset\WL\test\masks\gas_26138.png,256,5,6920,2062,2210,54344,423,695,1118,0,423,655,40,0.0,0.20514064015518912,0.29638009049773756,0.0007360518180479906,0.0,0.964221824686941,0.03577817531305903,0.37835420393559926,0.5858676207513417,0.6076066790352505,0.9377682403433476,0.8828282828282829,0.4080139372822299,5.0,0.0173389669507741,0.137054443359375,4.2213270087546096e-05,0.0001280560620305,0.0001099219422469,4.346932699801797e-05,False,False,False,False,False
gas_26140,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26140.png,dataset\WL\test\images\gas_26140.jpg,dataset\WL\test\masks\gas_26140.png,256,5,8272,2612,2661,51991,344,6669,7013,150,194,1833,4836,0.01813346228239845,0.07427258805513016,0.6888387824126269,0.09301609894020119,0.02138884927990874,0.28903464993583344,0.6895765007842578,0.027662911735348638,0.2613717382004848,0.9042920572274297,0.7511059371362049,0.6014168530947055,0.1622066694112803,44.41451323222613,0.106525033712387,0.16607666015625,2.4322844257608988e-05,0.0002027080724372,0.0001933129899027,0.0001622785238275,False,False,False,False,False
gas_26158,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26158.png,dataset\WL\test\images\gas_26158.jpg,dataset\WL\test\masks\gas_26158.png,256,5,2454,1564,1722,59796,18,11631,11649,0,18,1169,10462,0.0,0.011508951406649617,0.6788617886178862,0.1749615358886882,0.0,0.10189715855438235,0.8981028414456177,0.001545197012619109,0.10035196154176323,0.9848357203032856,0.4063601889428514,0.2549887283960925,0.1601042269832078,62.0,0.1778340190649032,0.061309814453125,4.4918791621472434e-05,7.886850454785958e-05,5.767925065685835e-05,3.863672028543408e-05,True,False,False,False,False
gas_26179,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26179.png,dataset\WL\test\images\gas_26179.jpg,dataset\WL\test\masks\gas_26179.png,256,5,9670,2152,2234,51480,296,5062,5358,2,294,1612,3450,0.00020682523267838676,0.1366171003717472,0.7215756490599821,0.06701631701631702,0.0003732736095558044,0.3557297499066816,0.6438969764837627,0.054871220604703244,0.3008585293019784,0.8457502623294858,0.8115875282089071,0.6829173771508293,0.1126012145748987,27.79208380690604,0.0815330073237419,0.180389404296875,0.0001592338373747,0.0004386766095326,0.0004406115585904,0.0004053139009256,False,False,False,False,False
gas_26194,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26194.png,dataset\WL\test\images\gas_26194.jpg,dataset\WL\test\masks\gas_26194.png,256,5,9107,2059,2217,52153,485,1086,1571,16,469,827,259,0.001756890304161634,0.2277804759592035,0.37302661253946773,0.004966157268038272,0.010184595798854232,0.8249522597071929,0.1648631444939529,0.2985359643539147,0.5264162953532782,0.6381172839506173,0.9315786475246396,0.8719206569265223,0.326309067688378,8.06225774829855,0.0239357464015483,0.170379638671875,3.210076646648508e-05,6.482888237491318e-05,3.764554297483551e-05,1.664483990198686e-05,False,False,False,False,False
gas_26264,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26264.png,dataset\WL\test\images\gas_26264.jpg,dataset\WL\test\masks\gas_26264.png,256,5,9040,2123,1379,52994,57,5488,5545,0,57,972,4516,0.0,0.026848798869524258,0.7048585931834663,0.08521719439936597,0.0,0.18557258791704237,0.8144274120829577,0.010279531109107305,0.17529305680793508,0.9446064139941691,0.79918997833663,0.6655423954819986,0.2362589928057554,64.50533952902354,0.0849808678030967,0.1703338623046875,0.0001148238053946,0.0002974401223755,0.0003541029877693,0.0002649528365569,False,False,False,False,False
gas_26308,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26308.png,dataset\WL\test\images\gas_26308.jpg,dataset\WL\test\masks\gas_26308.png,256,5,9539,2215,2375,51407,2468,247,2715,821,1647,205,42,0.08606772198343642,0.7435665914221219,0.0863157894736842,0.0008170093567023947,0.3023941068139963,0.6821362799263352,0.015469613259668509,0.6066298342541436,0.07550644567219153,0.11069114470842333,0.8740940916349342,0.7763473707178704,0.1323324993049763,12.041594578792296,0.0408561863005161,0.179351806640625,0.0001207967761488,6.77019956707029e-05,5.384943689341704e-05,2.8811917423891063e-05,False,False,False,False,False
gas_26364,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26364.png,dataset\WL\test\images\gas_26364.jpg,dataset\WL\test\masks\gas_26364.png,256,5,858,716,871,63091,470,290,760,145,325,260,30,0.168997668997669,0.45391061452513964,0.29850746268656714,0.00047550363760282764,0.19078947368421054,0.7697368421052632,0.039473684210526314,0.4276315789473684,0.34210526315789475,0.4444444444444444,0.7413868294810292,0.589050589050589,0.2122186495176848,9.899494936611664,0.0118183996528387,0.024017333984375,4.030890229129187e-05,7.414735168172837e-05,4.2998822459412496e-05,2.64409389794757e-05,False,False,False,False,False
gas_26367,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26367.png,dataset\WL\test\images\gas_26367.jpg,dataset\WL\test\masks\gas_26367.png,256,5,18595,2747,2900,41294,2127,329,2456,661,1466,329,0,0.0355471901048669,0.533673097925009,0.11344827586206896,0.0,0.2691368078175896,0.7308631921824105,0.0,0.5969055374592834,0.13395765472312704,0.18328690807799444,0.9405570977314062,0.8877846042645464,0.2719586660403945,8.94427190999916,0.0371293053030967,0.325653076171875,5.087690013756209e-05,0.0002333659056449,0.0002911289527725,0.0001678469316302,False,False,False,False,False
gas_2637f1e50defd9c1,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_2637f1e50defd9c1.png,dataset\WL\test\images\gas_2637f1e50defd9c1.jpg,dataset\WL\test\masks\gas_2637f1e50defd9c1.png,256,5,40948,4347,3350,16891,6595,394,6989,4253,2342,369,25,0.10386343655367783,0.5387623648493214,0.11014925373134328,0.001480078148126221,0.6085276863642868,0.3878952639862641,0.0035770496494491343,0.3350980111603949,0.05279725282586922,0.13611213574326816,0.9172366832771056,0.8471257467912986,0.2741565673108418,24.75883680627989,0.1065848246216774,0.6911468505859375,0.0004782327770233,0.0005957329219577,0.0005007994776908,0.0005002670318794,False,False,False,False,False
gas_26417,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26417.png,dataset\WL\test\images\gas_26417.jpg,dataset\WL\test\masks\gas_26417.png,256,5,6408,1840,1995,55293,1128,266,1394,183,945,260,6,0.02855805243445693,0.5135869565217391,0.13032581453634084,0.00010851283164234171,0.13127690100430417,0.8644189383070301,0.00430416068866571,0.6779053084648493,0.18651362984218078,0.2157676348547718,0.9104440170582824,0.8356101304681505,0.2937341542919232,8.54400374531753,0.0213448666036129,0.1258544921875,7.388112576586644e-05,0.0001667107410685,0.00018353583341,1.1874751847468142e-05,False,False,False,False,False
gas_26424,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26424.png,dataset\WL\test\images\gas_26424.jpg,dataset\WL\test\masks\gas_26424.png,256,5,5629,1958,2115,55834,21,7158,7179,0,21,1724,5434,0.0,0.010725229826353423,0.8151300236406619,0.09732421105419636,0.0,0.24307006546872822,0.7569299345312718,0.0029251984956122023,0.24014486697311604,0.9879656160458453,0.6775042395181569,0.5122921825256456,0.1173901875160544,37.15978905384494,0.1099131032824516,0.1157684326171875,2.309499737710165e-05,3.741470123386184e-05,2.805371815792756e-05,2.6941112999420867e-05,False,False,False,False,False
gas_26508,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26508.png,dataset\WL\test\images\gas_26508.jpg,dataset\WL\test\masks\gas_26508.png,256,5,10803,2487,2652,49594,443,6477,6920,125,318,1813,4664,0.01157085994631121,0.1278648974668275,0.6836349924585219,0.09404363431060209,0.018063583815028903,0.3079479768786127,0.6739884393063584,0.045953757225433524,0.2619942196531792,0.8507742843735335,0.7884776955391078,0.6508156660722542,0.1053403141361256,28.178005607210743,0.1053690984845161,0.202789306640625,0.000112991900994,7.286666137357929e-05,4.890665025745252e-05,8.736133303732154e-05,False,False,False,False,False
gas_26666,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26666.png,dataset\WL\test\images\gas_26666.jpg,dataset\WL\test\masks\gas_26666.png,256,5,3019,1288,1450,59779,1168,381,1549,408,760,245,136,0.13514408744617423,0.5900621118012422,0.16896551724137931,0.0022750464209839575,0.263395739186572,0.6488056810845707,0.08779857972885732,0.49063912201420273,0.15816655907036797,0.24378109452736318,0.797881145505711,0.6637290002754063,0.1701652523447968,10.44030650891055,0.024334343150258,0.0657196044921875,0.0003038335545124,7.877914279531224e-05,8.335977179742615e-05,1.4153428496740369e-05,False,False,False,False,False
gas_26667,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26667.png,dataset\WL\test\images\gas_26667.jpg,dataset\WL\test\masks\gas_26667.png,256,5,8535,2030,2182,52789,1035,8171,9206,291,744,1276,6895,0.034094903339191567,0.3665024630541872,0.5847846012832264,0.1306143325313986,0.03160981968281556,0.219422116011297,0.7489680643058875,0.0808168585704975,0.1386052574407995,0.6316831683168317,0.6765874849801276,0.5112445872328537,0.0365721705258602,58.69412236331676,0.1394690722227096,0.1612091064453125,4.814741143828197e-05,0.0001328704814016,0.0001584167245695,9.375850763132546e-05,False,True,False,False,False
gas_26674,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26674.png,dataset\WL\test\images\gas_26674.jpg,dataset\WL\test\masks\gas_26674.png,256,5,281,584,756,63915,0,5759,5759,0,0,756,5003,0.0,0.0,1.0,0.07827583509348353,0.0,0.13127279041500262,0.8687272095849974,0.0,0.13127279041500262,1.0,0.2328743245598745,0.1317814164529493,0.0,34.058772731852805,0.0877112597227096,0.0131988525390625,0.0001161333368227,0.0002107671768924,0.0001603399243458,2.668839785984842e-05,True,True,False,False,False
gas_26697,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26697.png,dataset\WL\test\images\gas_26697.jpg,dataset\WL\test\masks\gas_26697.png,256,5,2518,1889,2056,59073,0,18889,18889,0,0,2056,16833,0.0,0.0,1.0,0.28495251637804075,0.0,0.10884641855047912,0.8911535814495208,0.0,0.10884641855047912,1.0,0.3194418253818593,0.19008078994614,0.0,56.89814267747609,0.2877072691917419,0.0672454833984375,0.000117251660497,7.521533027857787e-05,3.909714775180608e-05,9.026144598423192e-06,True,True,False,False,False
gas_26706,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26706.png,dataset\WL\test\images\gas_26706.jpg,dataset\WL\test\masks\gas_26706.png,256,5,898,888,1045,62705,0,6393,6393,0,0,1045,5348,0.0,0.0,1.0,0.08528825452515748,0.0,0.16346003441263882,0.8365399655873612,0.0,0.16346003441263882,1.0,0.3578174186778594,0.2178913738019169,0.0,48.18971224839054,0.0975765287876129,0.027252197265625,4.878543317045134e-05,6.451959595716461e-05,2.645372014297357e-05,1.351580321260789e-05,True,True,False,False,False
gas_26711,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26711.png,dataset\WL\test\images\gas_26711.jpg,dataset\WL\test\masks\gas_26711.png,256,5,641,706,865,63324,0,1556,1556,0,0,775,781,0.0,0.0,0.8959537572254336,0.012333396500536921,0.0,0.4980719794344473,0.5019280205655527,0.0,0.4980719794344473,1.0,0.6349108789182545,0.465105808194507,0.064340239912759,92.24313843285898,0.0236766580492258,0.0205535888671875,5.041327004795176e-05,0.00011083306754,8.494235299827676e-05,8.21051537834137e-05,False,True,False,False,False
gas_26721,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26721.png,dataset\WL\test\images\gas_26721.jpg,dataset\WL\test\masks\gas_26721.png,256,5,924,806,962,62844,37,498,535,0,37,466,32,0.0,0.04590570719602978,0.48440748440748443,0.0005091973776335052,0.0,0.9401869158878504,0.059813084112149535,0.0691588785046729,0.8710280373831776,0.9264413518886679,0.8599066044029353,0.7542422469280281,0.3629402756508422,5.0,0.0083705354481935,0.026397705078125,2.293956502012836e-05,7.167752403814618e-05,5.152609930231179e-05,1.549524944605375e-05,False,False,False,False,False
gas_26743,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26743.png,dataset\WL\test\images\gas_26743.jpg,dataset\WL\test\masks\gas_26743.png,256,5,7976,2087,2244,53229,85,4510,4595,0,85,1588,2922,0.0,0.04072831816003833,0.7076648841354723,0.05489488812489433,0.0,0.3640914036996736,0.6359085963003265,0.018498367791077257,0.3455930359085963,0.949193066347878,0.812649481796439,0.6844225604297225,0.1646279306829765,24.0,0.0702527090907096,0.1535491943359375,9.054495177945662e-05,0.0002169835788538,0.0001739349870496,4.945287889760854e-05,False,False,False,False,False
gas_26800,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26800.png,dataset\WL\test\images\gas_26800.jpg,dataset\WL\test\masks\gas_26800.png,256,5,33232,4327,3721,24256,8508,244,8752,5745,2763,244,0,0.17287554164660568,0.6385486480240351,0.06557377049180328,0.0,0.6564213893967094,0.3435786106032907,0.0,0.315699268738574,0.027879341864716637,0.08114399733954107,0.8692644414914407,0.7687601534685977,0.2425560388089662,41.10960958218893,0.1333306729793548,0.5731048583984375,4.751304697528069e-05,0.0005674685668095,0.0003889465309186,0.0006921685999906,False,False,False,False,False
gas_26825,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26825.png,dataset\WL\test\images\gas_26825.jpg,dataset\WL\test\masks\gas_26825.png,256,5,3256,1484,1626,59170,0,4926,4926,0,0,1504,3422,0.0,0.0,0.9249692496924969,0.05783336150076052,0.0,0.30531871701177427,0.6946812829882257,0.0,0.30531871701177427,1.0,0.6561732326448912,0.4882870683818551,0.046938775510204,25.25963575183261,0.0753148943185806,0.07232666015625,5.6648586730224576e-05,8.744119114710938e-05,6.509501128776243e-05,2.9806799392866184e-05,False,True,False,False,False
gas_26836,WL,test,swin_unet,experiment_03_baseline_failure_analysis\predictions\swin_unet\WL\test\gas_26836.png,dataset\WL\test\images\gas_26836.jpg,dataset\WL\test\masks\gas_26836.png,256,5,4527,1706,1834,57469,117,5667,5784,0,117,1386,4281,0.0,0.06858147713950762,0.7557251908396947,0.07449233499799893,0.0,0.2598547717842324,0.7401452282157677,0.020228215767634856,0.23962655601659752,0.9221556886227545,0.6765496693554247,0.5112014056665934,0.1141367323290845,39.67741917744147,0.0887077450752258,0.0951080322265625,4.841612271087965e-05,0.0001551310774789,9.73407742802374e-05,8.23593392597498e-05,False,False,False,False,False
