image,modal,model,frequency_metric,frequency_group,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,Dice,IoU,Boundary_IoU,HD95,MAE
gas_26092,WL,swin_unet,scale,mid,0.2512969970703125,4.684563925249023e-05,9.968194060315408e-05,7.796911254870228e-05,3.321021927728054e-05,0.809750129405675,0.6803194433462482,0.0582370269657829,22.813370665552508,0.080576367676258
gas_26102,WL,swin_unet,scale,low,0.0756378173828125,9.888710918854491e-05,8.334257430483039e-05,7.665022470755242e-05,1.046186961639492e-05,0.5415349704189967,0.371304734385419,0.1194647977062758,59.033888572581766,0.1127431467175483
gas_26130,WL,swin_unet,scale,low,0.01763916015625,4.273096183792902e-05,5.0801605782759056e-05,3.089371062201861e-05,2.1873578497580777e-05,0.0,0.0,0.0,316.7838379715733,0.0175183359533548
gas_26138,WL,swin_unet,scale,low,0.137054443359375,4.2213270087546096e-05,0.0001280560620305,0.0001099219422469,4.346932699801797e-05,0.9377682403433476,0.8828282828282829,0.4080139372822299,5.0,0.0173389669507741
gas_26140,WL,swin_unet,scale,low,0.16607666015625,2.4322844257608988e-05,0.0002027080724372,0.0001933129899027,0.0001622785238275,0.7511059371362049,0.6014168530947055,0.1622066694112803,44.41451323222613,0.106525033712387
gas_26158,WL,swin_unet,scale,low,0.061309814453125,4.4918791621472434e-05,7.886850454785958e-05,5.767925065685835e-05,3.863672028543408e-05,0.4063601889428514,0.2549887283960925,0.1601042269832078,62.0,0.1778340190649032
gas_26179,WL,swin_unet,scale,mid,0.180389404296875,0.0001592338373747,0.0004386766095326,0.0004406115585904,0.0004053139009256,0.8115875282089071,0.6829173771508293,0.1126012145748987,27.79208380690604,0.0815330073237419
gas_26194,WL,swin_unet,scale,low,0.170379638671875,3.210076646648508e-05,6.482888237491318e-05,3.764554297483551e-05,1.664483990198686e-05,0.9315786475246396,0.8719206569265223,0.326309067688378,8.06225774829855,0.0239357464015483
gas_26264,WL,swin_unet,scale,low,0.1703338623046875,0.0001148238053946,0.0002974401223755,0.0003541029877693,0.0002649528365569,0.79918997833663,0.6655423954819986,0.2362589928057554,64.50533952902354,0.0849808678030967
gas_26308,WL,swin_unet,scale,mid,0.179351806640625,0.0001207967761488,6.77019956707029e-05,5.384943689341704e-05,2.8811917423891063e-05,0.8740940916349342,0.7763473707178704,0.1323324993049763,12.041594578792296,0.0408561863005161
gas_26364,WL,swin_unet,scale,low,0.024017333984375,4.030890229129187e-05,7.414735168172837e-05,4.2998822459412496e-05,2.64409389794757e-05,0.7413868294810292,0.589050589050589,0.2122186495176848,9.899494936611664,0.0118183996528387
gas_26367,WL,swin_unet,scale,mid,0.325653076171875,5.087690013756209e-05,0.0002333659056449,0.0002911289527725,0.0001678469316302,0.9405570977314062,0.8877846042645464,0.2719586660403945,8.94427190999916,0.0371293053030967
gas_2637f1e50defd9c1,WL,swin_unet,scale,high,0.6911468505859375,0.0004782327770233,0.0005957329219577,0.0005007994776908,0.0005002670318794,0.9172366832771056,0.8471257467912986,0.2741565673108418,24.75883680627989,0.1065848246216774
gas_26417,WL,swin_unet,scale,low,0.1258544921875,7.388112576586644e-05,0.0001667107410685,0.00018353583341,1.1874751847468142e-05,0.9104440170582824,0.8356101304681505,0.2937341542919232,8.54400374531753,0.0213448666036129
gas_26424,WL,swin_unet,scale,low,0.1157684326171875,2.309499737710165e-05,3.741470123386184e-05,2.805371815792756e-05,2.6941112999420867e-05,0.6775042395181569,0.5122921825256456,0.1173901875160544,37.15978905384494,0.1099131032824516
gas_26508,WL,swin_unet,scale,mid,0.202789306640625,0.000112991900994,7.286666137357929e-05,4.890665025745252e-05,8.736133303732154e-05,0.7884776955391078,0.6508156660722542,0.1053403141361256,28.178005607210743,0.1053690984845161
gas_26666,WL,swin_unet,scale,low,0.0657196044921875,0.0003038335545124,7.877914279531224e-05,8.335977179742615e-05,1.4153428496740369e-05,0.797881145505711,0.6637290002754063,0.1701652523447968,10.44030650891055,0.024334343150258
gas_26667,WL,swin_unet,scale,low,0.1612091064453125,4.814741143828197e-05,0.0001328704814016,0.0001584167245695,9.375850763132546e-05,0.6765874849801276,0.5112445872328537,0.0365721705258602,58.69412236331676,0.1394690722227096
gas_26674,WL,swin_unet,scale,low,0.0131988525390625,0.0001161333368227,0.0002107671768924,0.0001603399243458,2.668839785984842e-05,0.2328743245598745,0.1317814164529493,0.0,34.058772731852805,0.0877112597227096
gas_26697,WL,swin_unet,scale,low,0.0672454833984375,0.000117251660497,7.521533027857787e-05,3.909714775180608e-05,9.026144598423192e-06,0.3194418253818593,0.19008078994614,0.0,56.89814267747609,0.2877072691917419
gas_26706,WL,swin_unet,scale,low,0.027252197265625,4.878543317045134e-05,6.451959595716461e-05,2.645372014297357e-05,1.351580321260789e-05,0.3578174186778594,0.2178913738019169,0.0,48.18971224839054,0.0975765287876129
gas_26711,WL,swin_unet,scale,low,0.0205535888671875,5.041327004795176e-05,0.00011083306754,8.494235299827676e-05,8.21051537834137e-05,0.6349108789182545,0.465105808194507,0.064340239912759,92.24313843285898,0.0236766580492258
gas_26721,WL,swin_unet,scale,low,0.026397705078125,2.293956502012836e-05,7.167752403814618e-05,5.152609930231179e-05,1.549524944605375e-05,0.8599066044029353,0.7542422469280281,0.3629402756508422,5.0,0.0083705354481935
gas_26743,WL,swin_unet,scale,low,0.1535491943359375,9.054495177945662e-05,0.0002169835788538,0.0001739349870496,4.945287889760854e-05,0.812649481796439,0.6844225604297225,0.1646279306829765,24.0,0.0702527090907096
gas_26800,WL,swin_unet,scale,high,0.5731048583984375,4.751304697528069e-05,0.0005674685668095,0.0003889465309186,0.0006921685999906,0.8692644414914407,0.7687601534685977,0.2425560388089662,41.10960958218893,0.1333306729793548
gas_26825,WL,swin_unet,scale,low,0.07232666015625,5.6648586730224576e-05,8.744119114710938e-05,6.509501128776243e-05,2.9806799392866184e-05,0.6561732326448912,0.4882870683818551,0.046938775510204,25.25963575183261,0.0753148943185806
gas_26836,WL,swin_unet,scale,low,0.0951080322265625,4.841612271087965e-05,0.0001551310774789,9.73407742802374e-05,8.23593392597498e-05,0.6765496693554247,0.5112014056665934,0.1141367323290845,39.67741917744147,0.0887077450752258
gas_26868,WL,swin_unet,scale,mid,0.224578857421875,3.1440057337121e-05,5.958130703912855e-05,4.880492006932234e-05,1.007069287229497e-05,0.8537165699057772,0.7447691796745267,0.2410977545928782,24.791095962467303,0.0612643510103225
gas_26894,WL,swin_unet,scale,low,0.10675048828125,8.754774711382337e-05,8.319853328538295e-05,2.7060000915394183e-05,9.41759520383165e-05,0.8285603414823438,0.7073009142705711,0.1282682251614887,14.0,0.044025033712387
gas_26922,WL,swin_unet,scale,mid,0.189849853515625,4.874080186575286e-05,0.0002027981575108,0.000139331037706,9.53406465466534e-05,0.5869135104578858,0.4153415341534153,0.1039106145251396,66.64048148080897,0.1165098845958709
gas_26945,WL,swin_unet,scale,mid,0.2151031494140625,4.532289313459315e-05,0.0003497213584462,0.0003164613622773,0.0003713841457884,0.5793553651570787,0.4078116025272831,0.1581892166836215,73.8625543599593,0.3082150816917419
gas_27006,WL,swin_unet,scale,low,0.1722564697265625,0.0001204868302581,0.0002028208371596,9.846758013534346e-05,3.381726965628545e-05,0.8044487760133004,0.6728685144336818,0.1963489704945871,24.515301344262525,0.0679807066917419
gas_27031,WL,swin_unet,scale,mid,0.22216796875,5.271953369506074e-05,4.5201378613931686e-05,4.170598029541476e-05,1.0754813831456136e-05,0.8160890092595982,0.6893161864721158,0.1047256708049659,27.008330477495665,0.1001474782824516
gas_27035,WL,swin_unet,scale,mid,0.3822174072265625,3.001601117587214e-05,5.07526235241611e-05,3.3577988223538496e-05,1.568661742036768e-05,0.8377220454488512,0.7207587842207372,0.1011685609092364,30.07905701733352,0.1290856152772903
gas_27100,WL,swin_unet,scale,low,0.123626708984375,0.0001499273486329,0.000229992528087,0.0002884532767671,0.0001874194528255,0.8868940754039497,0.7967741935483871,0.3495682210708117,23.88814112482784,0.0301339291036129
gas_27117,WL,swin_unet,scale,high,0.44256591796875,3.299234428565266e-05,0.0002390999892435,0.0002806885637924,0.0003640160908516,0.8545426736004894,0.7460275070102818,0.2399407030919102,49.85773966269968,0.1137197092175483
gas_27195,WL,swin_unet,scale,mid,0.3142852783203125,1.6547776444954876e-05,0.0001095224405647,0.0001110438443919,9.563252722304512e-05,0.8496568933250156,0.7386117136659436,0.212918156953503,39.0,0.1104711443185806
gas_27197,WL,swin_unet,scale,mid,0.1844940185546875,6.156604544430374e-05,0.0002059120481107,0.0001850640429111,0.0001308652602839,0.7464898917116153,0.59551964262252,0.0955701394585726,28.42534080710379,0.1227080672979354
gas_27200,WL,swin_unet,scale,low,0.147552490234375,5.540788037127453e-05,1.780291597193157e-05,2.000989686884515e-05,3.9820802541509575e-06,0.5537215113197547,0.3828595361499398,0.1851126346718903,54.21300421359464,0.2349330335855484
gas_27225,WL,swin_unet,scale,high,0.505401611328125,2.8973796800862983e-05,6.740448844149369e-05,7.744936926633428e-05,8.269190218089805e-05,0.4912714185959069,0.3256194816291655,0.0274246536209113,99.31515235064371,0.3775111734867096
gas_27277,WL,swin_unet,scale,high,0.6103515625,0.0001403505682985,0.000537567664383,0.0006168802524723,0.000456233925588,0.8720598776442348,0.7731437692125798,0.2049680624556423,37.3121651505225,0.1529615819454193
gas_27280,WL,swin_unet,scale,low,0.1006011962890625,0.0002266543804583,0.0005504525501509,0.0004021875275648,0.0003763092361562,0.941778759285284,0.8899639537089736,0.4497328800388538,5.385164807134504,0.0115593113005161
gas_27329,WL,swin_unet,scale,low,0.0932464599609375,5.338777815659148e-05,0.0002767425068584,0.0002013105429018,9.20271397773596e-05,0.8286159201245763,0.7073819205505161,0.2833625218914186,29.0,0.0372887440025806
gas_27365,WL,swin_unet,scale,high,0.4962921142578125,5.5050706030311685e-05,0.0002061310037289,0.0002864398121914,4.461881566502414e-05,0.7932185481353409,0.6573009113702392,0.088804140561155,46.87793080379453,0.1716159135103225
gas_27376,WL,swin_unet,scale,low,0.096099853515625,0.000142809387469,0.0005131714697794,0.00074837592178,0.0006585234480383,0.7570885705933937,0.6091251175917215,0.1268680445151033,22.767136478488894,0.0496851094067096
gas_27386,WL,swin_unet,scale,low,0.08392333984375,5.072209277203683e-05,5.303518882821391e-05,2.420782664968344e-05,1.0152142132480658e-05,0.2450187862916998,0.1396133385234202,0.0273276136002542,73.24445365529053,0.1321548223495483
gas_27429,WL,swin_unet,scale,high,0.76800537109375,0.0001989735668909,0.0004982036376456,0.0004910106670423,0.0006047808426243,0.6733991673261536,0.5076125016210609,0.146745988822787,83.56912436897824,0.3783482015132904
gas_27442,WL,swin_unet,scale,mid,0.209869384765625,0.0001141021890769,0.0003099525159056,0.0004286912817272,0.0001685246619208,0.8738231493446557,0.7759200065568396,0.2647542910886433,22.0,0.0544882006943225
gas_27450,WL,swin_unet,scale,low,0.136932373046875,9.104629573331492e-05,0.000100175775931,3.184655966264134e-05,2.1649459052626023e-05,0.7873885350318471,0.6493329131211262,0.1097788435917932,29.9666481275434,0.0665258318185806
gas_27456,WL,swin_unet,scale,mid,0.318695068359375,5.36937000054508e-05,0.0002962935243342,0.0003121897269315,0.0001161532754544,0.6858860195903829,0.5219379976283246,0.0813648293963254,53.56117040758985,0.2249681055545807
gas_27516,WL,swin_unet,scale,mid,0.221160888671875,9.348775886214511e-05,0.0002728894768948,0.0003133902426324,0.0001542888890039,0.764375173949346,0.6186142895756375,0.1571871768355739,29.474454901823663,0.084363043308258
gas_27519,WL,swin_unet,scale,mid,0.2986602783203125,8.943834048198749e-05,0.0001421467601147,0.0001000536549,4.832485735180124e-05,0.705484147386461,0.5449791487389952,0.1778237865194387,38.47076812334269,0.1369977742433548
gas_27568,WL,swin_unet,scale,low,0.16241455078125,0.0001430167651904,0.0002077473893549,0.0002049240634452,0.0001000607527595,0.8388438344770223,0.7224212034383954,0.1412247289774392,16.70917267752407,0.046336892992258
gas_27582,WL,swin_unet,scale,low,0.08087158203125,1.4715324954645891e-05,2.0608845823048225e-05,8.446436448026723e-06,1.0442987276137754e-05,0.7133655394524959,0.5544430538172715,0.2136889460154241,27.57888315876276,0.0496651791036129
gas_27596,WL,swin_unet,scale,low,0.1181640625,1.7021702830186013e-05,6.378073212988305e-05,7.932143268524788e-05,3.286804388162351e-05,0.5571656382167371,0.3861604997597309,0.1254893880074181,121.25056183928868,0.1272919327020645
gas_27605,WL,swin_unet,scale,low,0.069580078125,0.0001282432830744,0.0001325964253467,8.180851040975647e-05,1.361381493274766e-05,0.7531106745252129,0.6039915966386554,0.0989208633093525,17.875936319213302,0.0450813136994838
gas_27629,WL,swin_unet,scale,high,0.6125946044921875,7.819467289586407e-05,0.0003086858448396,0.0003684282159584,0.0002449077908196,0.878515328097289,0.7833502767423473,0.099343544857768,25.46852960312097,0.1529017835855484
gas_27632,WL,swin_unet,scale,mid,0.368927001953125,0.0001001102458393,0.0003371872479892,0.0004163662435959,0.0001160861125377,0.6329132473622509,0.4629649480115768,0.1068616422947131,108.74348801628392,0.1996970623731613
gas_27702,WL,swin_unet,scale,low,0.077392578125,7.475515548107377e-05,0.0001375120313263,0.0001376227441897,2.096763791560504e-05,0.8358559192772498,0.7180004031445273,0.1590830149357416,8.602325267042627,0.0278818551450967
gas_27728,WL,swin_unet,scale,mid,0.3471221923828125,0.0001680711959633,0.0001475710480128,4.011860665379198e-05,7.973309862585525e-05,0.9267699787298692,0.863533408833522,0.2212819970382906,12.806248474865695,0.0480309315025806
gas_27762,WL,swin_unet,scale,mid,0.3483428955078125,0.0001001616568476,0.0004077400308577,0.0003438901538671,0.0004705438084477,0.8653305633630698,0.7626278944534195,0.3506408863784488,93.50279536920873,0.0878507643938064
gas_27791,WL,swin_unet,scale,low,0.094512939453125,7.099909743817026e-05,3.4457140196727815e-05,8.529227080603618e-06,1.1573349792329988e-05,0.8571692364509279,0.7500403942478591,0.2148407148407148,19.0,0.0308314729481935
gas_27798,WL,swin_unet,scale,mid,0.2010345458984375,2.1364489587814687e-05,9.845549418243234e-05,0.0001296505821275,6.309451251705175e-05,0.4633010197658315,0.3014910699655907,0.0709487825356843,46.08415614806967,0.169921875
gas_27ca94691328ecd6,WL,swin_unet,scale,mid,0.3185272216796875,0.0002235046158918,0.0001379995484891,0.0001072313518204,5.712384685884804e-05,0.9010238907849828,0.8198757763975155,0.262757871878393,23.021728866442675,0.064154177904129
gas_2c5242c3a74d64a1,WL,swin_unet,scale,mid,0.3731842041015625,0.0003309755709125,0.001304315235315,0.0021777751058212,0.0008116907999321,0.8685807182047783,0.7676912813670652,0.1515939015939016,24.764770378335346,0.090222418308258
gas_2eb428a22f35fa91,WL,swin_unet,scale,low,0.17083740234375,0.0001978346924617,0.0004758026680163,0.000409960893112,9.59687912015718e-05,0.7911986863711001,0.6545316235600956,0.1533891439373481,30.41134466398544,0.0633569806814193
gas_307232f62fc12423,WL,swin_unet,scale,low,0.157012939453125,0.0001010852193725,0.0003919163532071,0.0004845260860081,0.0004762910047126,0.7659830462127427,0.620723276014891,0.1271794871794871,34.04555172331393,0.0852798148989677
gas_32209,WL,swin_unet,scale,low,0.16070556640625,0.0001558503174035,0.0003681673891034,0.0001720192410423,0.0003131018703871,0.9736208068202878,0.9485975683158782,0.6130580892942871,3.1622776601683795,0.0085100447759032
gas_32237,WL,swin_unet,scale,low,0.15228271484375,7.077163516106107e-05,0.0003698454526376,0.0002679671712193,0.0001341249119991,0.6101465232489202,0.4390006093845216,0.1421917808219178,43.84290083010161,0.0917370840907096
gas_32272,WL,swin_unet,scale,mid,0.2651824951171875,7.89620458493372e-05,0.0003802523765718,0.0002722760472106,0.0001029607871575,0.7960918358087057,0.6612562814070352,0.100154347453267,47.28624827670176,0.1343470960855484
gas_32323,WL,swin_unet,scale,high,0.8383331298828125,7.835613850568975e-05,0.000386530746524,0.0004803579649409,0.0009460304751953,0.9763393611627514,0.9537724946343076,0.4742845707424454,10.0,0.0390625
gas_32347,WL,swin_unet,scale,high,0.4252777099609375,2.9591531298493104e-05,0.0003488681265196,0.0004366137489119,0.0004468898634652,0.9496155170434982,0.9040646853146852,0.4065404475043029,14.0,0.0437460131943225
gas_32385,WL,swin_unet,scale,high,0.400970458984375,0.0002074505830029,0.0003682057917215,0.0006304854980278,0.0010450000321065,0.9251975825197584,0.8608071283360007,0.1948204826368452,24.071715743893,0.0641342476010322
gas_32390,WL,swin_unet,scale,high,0.4651336669921875,2.7891745677370224e-05,0.0001783865374906,0.0001576263829138,0.0001715078577288,0.745956492717408,0.5948409990446295,0.1092022905846317,53.616207842012855,0.2958187162876129
gas_32435,WL,swin_unet,scale,high,0.480072021484375,5.692230471721789e-05,6.872769310757387e-05,6.062311632210383e-05,3.66447972725724e-05,0.7788352594606843,0.6377806643161996,0.0238787113076437,50.72510668765039,0.2723214328289032
gas_32511,WL,swin_unet,scale,mid,0.2499847412109375,6.176239599196797e-05,0.0001675815834202,0.000194057099011,0.0001687098582807,0.8131625154451454,0.6851506849315069,0.1286334056399132,42.158034656990175,0.1145168989896774
gas_32539,WL,swin_unet,scale,high,0.4855194091796875,3.740610703146036e-05,0.000144721181382,0.0001157803288241,0.0001555771971055,0.9014514328247116,0.8205840504099193,0.1816052274688694,34.96172427686223,0.105548471212387
gas_32638,WL,swin_unet,scale,low,0.1566162109375,5.059552399690684e-05,0.0001377537597529,7.88925473368393e-05,2.305992265279219e-05,0.921006728133566,0.8535796766743649,0.3537794299876084,13.359707406809688,0.0252710450440645
gas_32649,WL,swin_unet,scale,high,0.4580230712890625,1.3726746806691315e-05,0.0002648864658884,0.0002407896557032,0.0003074707513614,0.6882045088566827,0.5246278962712905,0.0462408516300731,66.78436886178896,0.2469706684350967
gas_32725,WL,swin_unet,scale,low,0.1517486572265625,7.469954890081179e-05,0.0002662770513385,0.0002102794110506,0.0003001504266568,0.7620583797283937,0.6155850706119704,0.1712786259541984,58.53033042835441,0.0911391898989677
gas_32760,WL,swin_unet,scale,high,0.4214019775390625,2.5834823798432577e-05,0.0001374516407157,0.0001174861145489,0.0001321368559719,0.9396185483142004,0.8861137157957548,0.2931354359925788,13.0,0.0532525517046451
gas_32765,WL,swin_unet,scale,mid,0.3408966064453125,5.2381570555211264e-05,0.0005651656250567,0.0004380003740815,0.0001897406270215,0.8007810518841608,0.667752167477268,0.1248337765957446,47.4236228055175,0.1565688848495483
gas_32778,WL,swin_unet,scale,high,0.423431396484375,3.74336108292032e-05,0.0004213708993793,0.0003867094384363,0.0002647190855316,0.9385879403982732,0.8842823405930202,0.2391838276969582,10.77002682297764,0.052734375
gas_32783,WL,swin_unet,scale,high,0.6319122314453125,7.30027629972438e-05,0.0003934909656484,0.0003322132517314,0.0002986926006352,0.8910909747632583,0.8035744632640345,0.1280854721846985,36.70694392945421,0.1382134854793548
gas_32826,WL,swin_unet,scale,high,0.3961029052734375,4.020446536484415e-05,0.0003751803670545,0.0004067164427027,0.0002016070720995,0.796192072805652,0.6613946085745549,0.1073864460891017,70.05884655110337,0.2035235911607742
gas_32862,WL,swin_unet,scale,high,0.402557373046875,3.196118417757895e-05,0.0002656583907794,0.0003928019817177,0.0002458784366569,0.8244212139455969,0.7012896317333209,0.2048393825615352,41.90700716123507,0.1278699040412902
gas_32894,WL,swin_unet,scale,high,0.59136962890625,0.000107036723397,0.0001430528900616,0.0001263479840397,7.414956842563799e-05,0.9486159668986752,0.9022544922053752,0.2389873417721519,10.700237713501828,0.063855230808258
gas_32903,WL,swin_unet,scale,high,0.8581085205078125,3.4682727992918976e-05,0.0006413167667323,0.0005173847268037,0.0008564842670852,0.9312131366463468,0.8712804849831088,0.397992700729927,63.01031621101188,0.1108697354793548
gas_32922,WL,swin_unet,scale,high,0.7117919921875,4.148150951425536e-05,0.0003728602082469,0.000313445789425,0.000237478498004,0.9043390391034082,0.8253821860764092,0.2160625444207533,34.84823167720708,0.124521680176258
gas_32934,WL,swin_unet,scale,high,0.5482177734375,2.817744956459646e-05,0.0001146486407475,9.377259611594324e-05,9.609012193239132e-05,0.9036724467594118,0.8242723117632909,0.0868791697553743,25.11942946412396,0.1164700239896774
gas_33027,WL,swin_unet,scale,mid,0.3787841796875,6.526407536169775e-05,0.0002695756696933,0.0002388945088732,9.31125096902077e-05,0.6199022697173129,0.4491727332892124,0.0578114246386785,67.87284881988037,0.3317522406578064
gas_33057,WL,swin_unet,scale,high,0.8188629150390625,1.67349556226574e-05,0.0004382887955248,0.0005086766402129,0.0007653319202111,0.7474985998213827,0.5968046021463792,0.1404764843846438,94.41398201537736,0.3324497640132904
gas_33083,WL,swin_unet,scale,low,0.0970001220703125,4.598999680385455e-05,0.0001392152092578,0.0001840852062472,6.349204772063892e-05,0.8812392426850258,0.7876923076923077,0.2991820921222557,12.383306565043997,0.0206273924559354
gas_33143,WL,swin_unet,scale,mid,0.19342041015625,0.0001251393309602,0.0005792815703634,0.0005776254415905,0.0002631786034435,0.890815706632794,0.8031268671579367,0.2190949227373068,11.180339887498947,0.0394013077020645
gas_33164,WL,swin_unet,scale,high,0.518890380859375,7.649314193011813e-05,0.0002525504566557,0.0002834126652407,0.0001555296443398,0.8781381437517525,0.7827506915053154,0.3179513184584178,46.69898657943696,0.1299226731061935
gas_33190,WL,swin_unet,scale,mid,0.252471923828125,6.59521254921241e-05,0.0002552360303921,0.0002381578959978,0.0001154182778933,0.9122897609914428,0.83872499152255,0.2332635983263598,13.11285686831969,0.0473931767046451
gas_33203,WL,swin_unet,scale,mid,0.279205322265625,2.752833731994711e-05,0.0001666654844911,0.0001069546934229,4.635285334378381e-05,0.8418544752092724,0.7268986989881019,0.1149366221308667,25.0,0.0978954061865806
gas_33228,WL,swin_unet,scale,high,0.4401397705078125,1.5842488466895633e-05,0.0001675980223208,0.0001876355494803,0.0001105695531271,0.958671102572513,0.920622778202763,0.3302122347066167,7.703287562383153,0.03515625
gas_33266,WL,swin_unet,scale,mid,0.3318939208984375,2.2247361914020683e-05,0.0001698075555998,0.0001542268874664,9.682295708387338e-05,0.8236682746587294,0.7002006805688857,0.0715647201524865,40.0,0.1369579136371612
gas_33280,WL,swin_unet,scale,high,0.4301910400390625,2.4456847312937767e-05,4.4383485137985216e-05,2.942548786566814e-05,4.475050193150911e-05,0.974510966212211,0.9502890173410404,0.5044959772834832,4.47213595499958,0.0222815684974193
gas_332d133e00b331,WL,swin_unet,scale,mid,0.192169189453125,0.0002549242182675,0.000466809787267,0.0003747572773857,0.0002751088379354,0.7643333903816533,0.6185595567867036,0.0792864222001982,27.305388784679312,0.0823301970958709
gas_33301,WL,swin_unet,scale,high,0.439178466796875,5.325822801211803e-05,7.982805080960402e-05,6.617550504023584e-05,0.0001116001715219,0.7766586469844635,0.6348666666666667,0.038247897159181,41.08281690531461,0.2183115482330322
gas_33333,WL,swin_unet,scale,mid,0.2429656982421875,2.8514873251045905e-05,9.432188553637488e-05,9.625749240508044e-05,2.2960480324681163e-05,0.5564167498017548,0.3854414005741219,0.0984393757503001,89.80534505250787,0.3456034660339355
gas_33401,WL,swin_unet,scale,low,0.163909912109375,3.181021752043954e-05,0.0001789196815134,0.0001522772308092,4.4718717574962654e-05,0.830661525974026,0.7103687635574837,0.1251722553973357,26.0,0.0665258318185806
gas_33424,WL,swin_unet,scale,high,0.5412445068359375,4.24814705653827e-05,0.0003460088545797,0.0003199499055699,0.0004721615571702,0.8850047505160044,0.7937296153733141,0.2761045987376014,55.02726596879042,0.1399075239896774
gas_33469,WL,swin_unet,scale,high,0.4314727783203125,0.000242404241367,0.0003232406275606,0.0003620555033372,0.0001817497634881,0.8481876742620902,0.7363939899833055,0.2023673157693776,41.85886848231889,0.1258769184350967
gas_33471,WL,swin_unet,scale,high,0.9069976806640624,3.890451621644761e-05,0.0003668246150241,0.0002610224909297,0.000521123629279,0.8464267228863949,0.7337433517914597,0.1552147239263803,52.0,0.2424465864896774
gas_33529,WL,swin_unet,scale,mid,0.27764892578125,0.0001111474283457,0.0001177588195579,7.519662619126199e-05,4.360372344158902e-05,0.7866735069559707,0.6483609411530618,0.143347794649313,38.94587117922347,0.1408840864896774
gas_33540,WL,swin_unet,scale,high,0.6017913818359375,7.388292473932747e-05,0.0004644610543252,0.0003524244472374,0.0007333323370383,0.9528905507115574,0.9100200092350316,0.2896330602066262,13.45362404707371,0.0582549422979354
gas_33584,WL,swin_unet,scale,mid,0.2306365966796875,8.450027377213783e-05,0.0003157536305011,0.0003205256185591,9.003163487588512e-05,0.8974914346473437,0.814044863551936,0.2379227053140096,17.029386365926403,0.0518773905932903
gas_33589,WL,swin_unet,scale,mid,0.37921142578125,3.672937498103535e-05,0.0002224628692918,0.0002697865635651,0.0001685436982973,0.920961682945154,0.8535022977301212,0.2942199043893959,37.75307157828105,0.0628985986113548
gas_33594,WL,swin_unet,scale,high,0.46636962890625,2.992807574947278e-05,4.575306680433734e-05,3.332816119463175e-05,1.846948433310062e-05,0.9368352418598964,0.8811759745486604,0.2884507042253521,18.68154169226941,0.0617825239896774
gas_33633,WL,swin_unet,scale,mid,0.34173583984375,2.147710846966318e-05,0.0001489430968361,0.000164302451836,9.569148939770768e-05,0.8784099766173032,0.78318276580959,0.121193789070377,23.021728866442675,0.0746173486113548
gas_33664,WL,swin_unet,scale,high,0.7326202392578125,7.063669426830163e-05,0.0002937392795515,0.0003112927938785,0.0002677286617322,0.9841360778055136,0.9687676236001826,0.542045189843932,5.0,0.0231784116476774
gas_33749,WL,swin_unet,scale,high,0.7047119140625,5.068082931535432e-05,0.0003301209109205,0.000442546432743,0.0002693141055057,0.9093517791336918,0.8337718447946382,0.1681534344335414,30.4138126514911,0.1196189448237419
gas_33772,WL,swin_unet,scale,high,0.57177734375,8.090821220129276e-05,0.0001156752168806,8.482251195675348e-05,6.52343994858564e-05,0.9538439856246916,0.9117607436346492,0.2999822600674117,11.0,0.0522161982953548
gas_33773,WL,swin_unet,scale,high,0.53948974609375,4.954329925851206e-05,0.0003801627056226,0.0004142419978831,0.0002599553140539,0.888841176585404,0.7999227093872963,0.2226923679674032,30.01666203960727,0.1135004758834838
gas_33807,WL,swin_unet,scale,mid,0.36822509765625,8.982387429835834e-05,0.0004270353442566,0.0003461645473043,0.000432285137546,0.7882032314580495,0.6504417670682731,0.2244329486669319,49.03467433563608,0.1301020383834839
gas_33850,WL,swin_unet,scale,mid,0.381195068359375,2.128637450566369e-05,0.0001057732011895,0.000124150515977,7.151505290322417e-05,0.5979554097903074,0.426488154489349,0.1,113.13973653670506,0.4593032598495483
gas_33871,WL,swin_unet,scale,high,0.6817169189453125,4.228933473671765e-05,0.0002434915778721,0.0001321435127414,0.0001121398059128,0.9281896887019404,0.8660018278587173,0.1496503496503496,19.635362961116464,0.0993502885103225
gas_33927,WL,swin_unet,scale,high,0.60302734375,6.000613262722494e-05,0.0004027610276989,0.0003597776699004,0.0002503619702016,0.9301925722145804,0.8694953391192543,0.209493161705551,17.029386365926403,0.0809151753783226
gas_33945,WL,swin_unet,scale,high,0.769683837890625,5.953195977605553e-05,0.0005131941928915,0.0006030258338045,0.0006081950336755,0.9643713095987252,0.9311940838806432,0.3959731543624161,27.1899858007104,0.0530333220958709
gas_34000,WL,swin_unet,scale,mid,0.261993408203125,5.642493060275778e-05,0.0004130798811056,0.0004020622927797,0.0002165510651306,0.658135379440824,0.4904633219754827,0.152562340467308,113.84022904282442,0.2592872977256775
gas_34086,WL,swin_unet,scale,mid,0.3759307861328125,8.055294075229484e-05,0.0001763143483553,0.0001939108882941,7.485883807741323e-05,0.588023539723283,0.4164542088811049,0.1555841293166789,111.7255287243172,0.5245934128761292
