image,modal,split,model,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,pred_fg_ratio,gt_fg_ratio
gas_34486,WL,test,swin_unet,0.8653896615061664,0.7627197039777983,0.1720733427362482,60.29505613089636,0.1738082021474838,0.6262359619140625,0.0001526111522504,0.0005235287098383,0.0003469783797941,0.0003868537967196,0.6652981505102041,0.6258968431122449
gas_26194,WL,test,attention_unet,0.8803459305769459,0.7862660035975029,0.2017982017982018,58.93891867513074,0.0402582921087741,0.170379638671875,3.210076646648508e-05,6.482888237491318e-05,3.764554297483551e-05,1.664483990198686e-05,0.1661352040816326,0.1703204719387755
gas_8aea7a30875713f,WL,test,unet,0.8769936861323123,0.780933887283237,0.2414293488118991,55.45806488221864,0.0966796875,0.4279937744140625,0.0002204076995926,0.0004026897309652,0.0004794258155767,5.376457958562405e-05,0.3585180165816326,0.4274553571428571
gas_33424,WL,test,swin_unet,0.8850047505160044,0.7937296153733141,0.2761045987376014,55.02726596879042,0.1399075239896774,0.5412445068359375,4.24814705653827e-05,0.0003460088545797,0.0003199499055699,0.0004721615571702,0.6756616709183674,0.5409757653061225
gas_32778,WL,test,unetpp,0.940889981391716,0.8883779445577198,0.2375805839969662,54.854304235730375,0.0512794964015483,0.423431396484375,3.74336108292032e-05,0.0004213708993793,0.0003867094384363,0.0002647190855316,0.4424625318877551,0.4250637755102041
gas_36772,WL,test,unet,0.8910155874915981,0.8034518586931425,0.2412794705639045,54.12530875995623,0.1357222646474838,0.5788726806640625,4.4482128599714406e-05,0.0003368026016379,0.0003839669879895,0.0001973100023522,0.6664939413265306,0.5788424744897959
gas_34554,WL,test,unetpp,0.8623199279711885,0.7579634636945195,0.1269989339019189,53.49121466116848,0.1462850719690323,0.513763427734375,4.940489875590727e-05,0.0002995660513574,0.0003335526819626,0.0001148415441699,0.5482302295918368,0.5142697704081632
gas_8aea7a30875713f,WL,test,unetpp,0.8705123872410118,0.7707144172343952,0.2053992826127997,53.43406089895792,0.0992705672979354,0.4279937744140625,0.0002204076995926,0.0004026897309652,0.0004794258155767,5.376457958562405e-05,0.3391860650510204,0.4274553571428571
gas_33773,WL,test,attention_unet,0.9002395992158572,0.8185779362249951,0.2745364857969042,53.0,0.1095344424247741,0.53948974609375,4.954329925851206e-05,0.0003801627056226,0.0004142419978831,0.0002599553140539,0.5582549426020408,0.5397201849489796
gas_32894,WL,test,unetpp,0.9232201181228952,0.8573898283774439,0.2155089738320318,52.84124245635965,0.0904217138886451,0.59136962890625,0.000107036723397,0.0001430528900616,0.0001263479840397,7.414956842563799e-05,0.5857382015306123,0.5919363839285714
gas_33945,WL,test,unetpp,0.8720314119312791,0.7730990216884932,0.2505443460589345,52.0,0.1747249662876129,0.769683837890625,5.953195977605553e-05,0.0005131941928915,0.0006030258338045,0.0006081950336755,0.5956831951530612,0.7696906887755102
gas_32922,WL,test,unetpp,0.8592639796080931,0.753254008155969,0.150450588055598,51.98124479648433,0.1760602742433548,0.7117919921875,4.148150951425536e-05,0.0003728602082469,0.000313445789425,0.000237478498004,0.5389429209183674,0.7120535714285714
gas_33266,WL,test,attention_unet,0.8510556092176073,0.7407282859338971,0.2226209048361934,51.22792159973474,0.1075613871216774,0.3318939208984375,2.2247361914020683e-05,0.0001698075555998,0.0001542268874664,9.682295708387338e-05,0.3911033163265306,0.3310546875
gas_36544,WL,test,swin_unet,0.9153599533663654,0.8439297038748858,0.3467580213903743,51.147557165565225,0.1157525479793548,0.73358154296875,2.266603822276518e-05,0.0004281482627598,0.0003650286462252,0.0005505107320073,0.6343470982142857,0.7332389987244898
gas_32934,WL,test,unetpp,0.9062020341727528,0.8284912410560079,0.124405166553365,51.1399329551048,0.1108298823237419,0.5482177734375,2.817744956459646e-05,0.0001146486407475,9.377259611594324e-05,9.609012193239132e-05,0.6333904655612245,0.5481903698979592
gas_36455,WL,test,unetpp,0.8597517951272153,0.7540040768782761,0.0715127701375245,50.54299143831908,0.2020288556814193,0.7809906005859375,2.833829058555813e-05,0.0003191127170068,0.00040511905658,0.0004113294126954,0.6600366709183674,0.7804727359693877
gas_8aea7a30875713f,WL,test,swin_unet,0.9283552929403636,0.8662901863133087,0.3450923428097115,50.127795852750246,0.0599290505051612,0.4279937744140625,0.0002204076995926,0.0004026897309652,0.0004794258155767,5.376457958562405e-05,0.4090202487244898,0.4274553571428571
